年月,地區,信用卡產業別,性別,年齡層,信用卡交易筆數,信用卡交易金額[新臺幣]
202310,臺灣,百貨,2,80(含)歲以上,49493,112916754
202310,臺灣,其他,2,未滿20歲,57589,48396188
202310,臺灣,其他,2,20(含)-25歲,474365,719511101
202310,臺灣,其他,2,25(含)-30歲,1207743,2563311348
202310,臺灣,其他,2,30(含)-35歲,1614680,3863603243
202310,臺灣,其他,2,35(含)-40歲,1813299,4669959181
202310,臺灣,其他,2,40(含)-45歲,2211298,6177381769
202310,臺灣,其他,2,45(含)-50歲,2087740,6555344498
202310,臺灣,其他,2,50(含)-55歲,1735471,6308779663
202310,臺灣,其他,2,55(含)-60歲,1326406,5337400994
202310,臺灣,其他,2,60(含)-65歲,853596,3944110477
202310,臺灣,其他,2,65(含)-70歲,453293,2409535891
202310,臺灣,其他,2,70(含)-75歲,201863,1236147837
202310,臺灣,其他,2,75(含)-80歲,50392,322075133
202310,臺灣,其他,2,80(含)歲以上,27257,143881839
202311,臺灣,食,2,未滿20歲,527560,107595674
202311,臺灣,食,2,20(含)-25歲,2970439,876344342
202311,臺灣,食,2,25(含)-30歲,4966854,1892476942
202311,臺灣,食,2,30(含)-35歲,5342803,2291544602
202311,臺灣,食,2,35(含)-40歲,5111816,2329022688
202311,臺灣,食,2,40(含)-45歲,5189175,2566825269
202311,臺灣,食,2,45(含)-50歲,4041143,2243684297
202311,臺灣,食,2,50(含)-55歲,2543394,1707324430
202311,臺灣,食,2,55(含)-60歲,1549264,1278918333
202311,臺灣,食,2,60(含)-65歲,841404,866029436
202311,臺灣,食,2,65(含)-70歲,480667,533562182
202311,臺灣,食,2,70(含)-75歲,222962,277079013
202311,臺灣,食,2,75(含)-80歲,65040,84329150
202311,臺灣,食,2,80(含)歲以上,34139,47667223
202311,臺灣,衣,2,未滿20歲,28603,37286578
202311,臺灣,衣,2,20(含)-25歲,187169,301685293
202311,臺灣,衣,2,25(含)-30歲,381529,760401465
202311,臺灣,衣,2,30(含)-35歲,476152,1028060501
202311,臺灣,衣,2,35(含)-40歲,478009,1078482221
202311,臺灣,衣,2,40(含)-45歲,457587,1115701165
202311,臺灣,衣,2,45(含)-50歲,320183,867475561
202311,臺灣,衣,2,50(含)-55歲,209110,625770589
202311,臺灣,衣,2,55(含)-60歲,140854,495851060
202311,臺灣,衣,2,60(含)-65歲,86366,319430835
202311,臺灣,衣,2,65(含)-70歲,46466,185771236
202311,臺灣,衣,2,70(含)-75歲,20458,83593878
202311,臺灣,衣,2,75(含)-80歲,5094,22212125
202311,臺灣,衣,2,80(含)歲以上,2777,13065609
202311,臺灣,住,2,未滿20歲,20991,24079936
202311,臺灣,住,2,20(含)-25歲,158635,240525573
202311,臺灣,住,2,25(含)-30歲,354185,768687642
202311,臺灣,住,2,30(含)-35歲,447457,1122044813
202311,臺灣,住,2,35(含)-40歲,458864,1226943521
202311,臺灣,住,2,40(含)-45歲,464231,1402048135
202311,臺灣,住,2,45(含)-50歲,348315,1289623799
202311,臺灣,住,2,50(含)-55歲,257825,1122312771
202311,臺灣,住,2,55(含)-60歲,187502,938196375
202311,臺灣,住,2,60(含)-65歲,118419,627823261
202311,臺灣,住,2,65(含)-70歲,64485,356200071
202311,臺灣,住,2,70(含)-75歲,29515,165266178
202311,臺灣,住,2,75(含)-80歲,8242,45698845
202311,臺灣,住,2,80(含)歲以上,4261,22415563
202311,臺灣,行,2,未滿20歲,168710,65368811
202311,臺灣,行,2,20(含)-25歲,1020075,494062073
202311,臺灣,行,2,25(含)-30歲,1762871,1204089519
202311,臺灣,行,2,30(含)-35歲,1882998,1503820802
202311,臺灣,行,2,35(含)-40歲,1769663,1625980828
202311,臺灣,行,2,40(含)-45歲,1886156,1976376833
202311,臺灣,行,2,45(含)-50歲,1633729,1924927531
202311,臺灣,行,2,50(含)-55歲,1286308,1672391916
202311,臺灣,行,2,55(含)-60歲,914552,1329926204
202311,臺灣,行,2,60(含)-65歲,545406,788756596
202311,臺灣,行,2,65(含)-70歲,274543,392052422
202311,臺灣,行,2,70(含)-75歲,111078,155635478
202311,臺灣,行,2,75(含)-80歲,25443,30407809
202311,臺灣,行,2,80(含)歲以上,11144,13624127
202311,臺灣,文教康樂,2,未滿20歲,64536,71671577
202311,臺灣,文教康樂,2,20(含)-25歲,406919,719698727
202311,臺灣,文教康樂,2,25(含)-30歲,830390,1930585152
202311,臺灣,文教康樂,2,30(含)-35歲,936073,2330852419
202311,臺灣,文教康樂,2,35(含)-40歲,943255,2468834601
202311,臺灣,文教康樂,2,40(含)-45歲,1011283,2998130068
202311,臺灣,文教康樂,2,45(含)-50歲,786106,2800731262
202311,臺灣,文教康樂,2,50(含)-55歲,544413,2285622316
202311,臺灣,文教康樂,2,55(含)-60歲,364684,1832911904
202311,臺灣,文教康樂,2,60(含)-65歲,212195,1310321567
202311,臺灣,文教康樂,2,65(含)-70歲,110081,806067463
202311,臺灣,文教康樂,2,70(含)-75歲,48408,373142136
202311,臺灣,文教康樂,2,75(含)-80歲,11912,100528844
202311,臺灣,文教康樂,2,80(含)歲以上,6771,45460447
202311,臺灣,百貨,2,未滿20歲,239763,124958983
202311,臺灣,百貨,2,20(含)-25歲,1508670,1238085858
202311,臺灣,百貨,2,25(含)-30歲,3148106,3783023769
202311,臺灣,百貨,2,30(含)-35歲,3897429,5551738186
202311,臺灣,百貨,2,35(含)-40歲,4341128,6618149080
202311,臺灣,百貨,2,40(含)-45歲,5124195,8019648556
202311,臺灣,百貨,2,45(含)-50歲,4504593,7441206576
202311,臺灣,百貨,2,50(含)-55歲,3443440,6335149917
202311,臺灣,百貨,2,55(含)-60歲,2487051,4969561618
202311,臺灣,百貨,2,60(含)-65歲,1571024,3307513348
202311,臺灣,百貨,2,65(含)-70歲,928463,1989823984
202311,臺灣,百貨,2,70(含)-75歲,459547,966079029
202311,臺灣,百貨,2,75(含)-80歲,123514,276636017
202311,臺灣,百貨,2,80(含)歲以上,51524,141170054
202311,臺灣,其他,2,未滿20歲,59495,47123261
202311,臺灣,其他,2,20(含)-25歲,483589,715062780
202311,臺灣,其他,2,25(含)-30歲,1225356,2578894921
202311,臺灣,其他,2,30(含)-35歲,1659658,4069433158
202311,臺灣,其他,2,35(含)-40歲,1862984,4922178204
202311,臺灣,其他,2,40(含)-45歲,2266276,6607850930
202311,臺灣,其他,2,45(含)-50歲,2141975,7004717793
202311,臺灣,其他,2,50(含)-55歲,1778294,6611580184
202311,臺灣,其他,2,55(含)-60歲,1360822,5640970631
202311,臺灣,其他,2,60(含)-65歲,871262,4096987595
202311,臺灣,其他,2,65(含)-70歲,465092,2567240209
202311,臺灣,其他,2,70(含)-75歲,211104,1336236116
202311,臺灣,其他,2,75(含)-80歲,54055,341530061
202311,臺灣,其他,2,80(含)歲以上,28806,202875769
202312,臺灣,食,2,未滿20歲,549389,119148267
202312,臺灣,食,2,20(含)-25歲,3160877,997420554
202312,臺灣,食,2,25(含)-30歲,5239871,2083636472
202312,臺灣,食,2,30(含)-35歲,5641465,2529810838
202312,臺灣,食,2,35(含)-40歲,5403938,2590480777
202312,臺灣,食,2,40(含)-45歲,5475985,2899710084
202312,臺灣,食,2,45(含)-50歲,4302921,2548907179
202312,臺灣,食,2,50(含)-55歲,2715107,1938483667
202312,臺灣,食,2,55(含)-60歲,1638612,1415100306
202312,臺灣,食,2,60(含)-65歲,885070,947756063
202312,臺灣,食,2,65(含)-70歲,501443,575923577
202312,臺灣,食,2,70(含)-75歲,231795,300107695
202312,臺灣,食,2,75(含)-80歲,66873,93129642
202312,臺灣,食,2,80(含)歲以上,35473,48338645
202312,臺灣,衣,2,未滿20歲,28720,36446874
202312,臺灣,衣,2,20(含)-25歲,191549,299172570
202312,臺灣,衣,2,25(含)-30歲,379341,737631887
202312,臺灣,衣,2,30(含)-35歲,477375,1013154168
202312,臺灣,衣,2,35(含)-40歲,500589,1135827742
202312,臺灣,衣,2,40(含)-45歲,506664,1250869721
202312,臺灣,衣,2,45(含)-50歲,374963,1019853843
202312,臺灣,衣,2,50(含)-55歲,244828,734726716
202312,臺灣,衣,2,55(含)-60歲,162600,554328833
202312,臺灣,衣,2,60(含)-65歲,98867,361203708
202312,臺灣,衣,2,65(含)-70歲,53501,213442619
202312,臺灣,衣,2,70(含)-75歲,22983,94645127
202312,臺灣,衣,2,75(含)-80歲,5567,25518750
202312,臺灣,衣,2,80(含)歲以上,3076,14084320
202312,臺灣,住,2,未滿20歲,22535,27984693
202312,臺灣,住,2,20(含)-25歲,170119,260651148
202312,臺灣,住,2,25(含)-30歲,358515,757249102
202312,臺灣,住,2,30(含)-35歲,442105,1069522291
202312,臺灣,住,2,35(含)-40歲,453825,1179803556
202312,臺灣,住,2,40(含)-45歲,465989,1323695179
202312,臺灣,住,2,45(含)-50歲,353406,1252739795
202312,臺灣,住,2,50(含)-55歲,261727,1101188149
202312,臺灣,住,2,55(含)-60歲,192193,905125148
202312,臺灣,住,2,60(含)-65歲,122093,622388494
202312,臺灣,住,2,65(含)-70歲,66360,329020884
202312,臺灣,住,2,70(含)-75歲,31746,164248430
202312,臺灣,住,2,75(含)-80歲,8600,43847927
202312,臺灣,住,2,80(含)歲以上,4325,23822991
202312,臺灣,行,2,未滿20歲,181118,69973322
202312,臺灣,行,2,20(含)-25歲,1116553,546712630
202312,臺灣,行,2,25(含)-30歲,1893609,1286579891
202312,臺灣,行,2,30(含)-35歲,1984390,1578857195
202312,臺灣,行,2,35(含)-40歲,1848591,1687081038
202312,臺灣,行,2,40(含)-45歲,1961938,2017853857
202312,臺灣,行,2,45(含)-50歲,1706922,1935796330
202312,臺灣,行,2,50(含)-55歲,1334814,1738487364
202312,臺灣,行,2,55(含)-60歲,945020,1338178984
202312,臺灣,行,2,60(含)-65歲,564152,822585277
202312,臺灣,行,2,65(含)-70歲,282554,402917306
202312,臺灣,行,2,70(含)-75歲,114443,138791832
202312,臺灣,行,2,75(含)-80歲,26240,36039751
202312,臺灣,行,2,80(含)歲以上,11299,16365820
202312,臺灣,文教康樂,2,未滿20歲,67280,63156182
202312,臺灣,文教康樂,2,20(含)-25歲,425737,640519218
202312,臺灣,文教康樂,2,25(含)-30歲,833980,1692105632
202312,臺灣,文教康樂,2,30(含)-35歲,944938,2102238136
202312,臺灣,文教康樂,2,35(含)-40歲,956247,2314117708
202312,臺灣,文教康樂,2,40(含)-45歲,1043149,2901026838
202312,臺灣,文教康樂,2,45(含)-50歲,823643,2755904066
202312,臺灣,文教康樂,2,50(含)-55歲,567447,2209351160
202312,臺灣,文教康樂,2,55(含)-60歲,377831,1751532541
202312,臺灣,文教康樂,2,60(含)-65歲,218350,1219746390
202312,臺灣,文教康樂,2,65(含)-70歲,113258,698485146
202312,臺灣,文教康樂,2,70(含)-75歲,50208,332181851
202312,臺灣,文教康樂,2,75(含)-80歲,12543,85004640
202312,臺灣,文教康樂,2,80(含)歲以上,6745,39299785
202312,臺灣,百貨,2,未滿20歲,246122,130957464
202312,臺灣,百貨,2,20(含)-25歲,1572284,1210247402
202312,臺灣,百貨,2,25(含)-30歲,3105627,3326597274
202312,臺灣,百貨,2,30(含)-35歲,3778724,4645644836
202312,臺灣,百貨,2,35(含)-40歲,4224446,5351428760
202312,臺灣,百貨,2,40(含)-45歲,5045527,6699536055
202312,臺灣,百貨,2,45(含)-50歲,4499542,6335732799
202312,臺灣,百貨,2,50(含)-55歲,3426185,5375460140
202312,臺灣,百貨,2,55(含)-60歲,2476356,4138900356
202312,臺灣,百貨,2,60(含)-65歲,1568200,2704581401
202312,臺灣,百貨,2,65(含)-70歲,926734,1565717053
202312,臺灣,百貨,2,70(含)-75歲,463536,788458512
202312,臺灣,百貨,2,75(含)-80歲,125743,217985012
202312,臺灣,百貨,2,80(含)歲以上,51660,100143683
202312,臺灣,其他,2,未滿20歲,58070,47965774
202312,臺灣,其他,2,20(含)-25歲,479454,705206141
202312,臺灣,其他,2,25(含)-30歲,1202818,2725929800
202312,臺灣,其他,2,30(含)-35歲,1626234,4320280373
202312,臺灣,其他,2,35(含)-40歲,1835929,5294738974
202312,臺灣,其他,2,40(含)-45歲,2230578,7028439365
202312,臺灣,其他,2,45(含)-50歲,2113454,7398558225
202312,臺灣,其他,2,50(含)-55歲,1750973,7123302610
202312,臺灣,其他,2,55(含)-60歲,1335102,6139744087
202312,臺灣,其他,2,60(含)-65歲,851799,4373818487
202312,臺灣,其他,2,65(含)-70歲,453801,2428130050
202312,臺灣,其他,2,70(含)-75歲,205985,1228933821
202312,臺灣,其他,2,75(含)-80歲,52686,391153308
202312,臺灣,其他,2,80(含)歲以上,28020,149634552
202401,臺灣,食,2,未滿20歲,439423,108538567
202401,臺灣,食,2,20(含)-25歲,2932873,935923180
202401,臺灣,食,2,25(含)-30歲,5183897,2063839595
202401,臺灣,食,2,30(含)-35歲,5593161,2554845836
202401,臺灣,食,2,35(含)-40歲,5363757,2678479829
202401,臺灣,食,2,40(含)-45歲,5431766,3017105474
202401,臺灣,食,2,45(含)-50歲,4293044,2737516795
202401,臺灣,食,2,50(含)-55歲,2732790,2105757175
202401,臺灣,食,2,55(含)-60歲,1658817,1572688071
202401,臺灣,食,2,60(含)-65歲,895510,1015148791
202401,臺灣,食,2,65(含)-70歲,511390,613045299
202401,臺灣,食,2,70(含)-75歲,238838,317298718
202401,臺灣,食,2,75(含)-80歲,69638,99402921
202401,臺灣,食,2,80(含)歲以上,36476,52379057
202401,臺灣,衣,2,未滿20歲,23974,31390456
202401,臺灣,衣,2,20(含)-25歲,170620,268185086
202401,臺灣,衣,2,25(含)-30歲,347858,668246347
202401,臺灣,衣,2,30(含)-35歲,450057,909960243
202401,臺灣,衣,2,35(含)-40歲,467924,1009177525
202401,臺灣,衣,2,40(含)-45歲,467372,1096745666
202401,臺灣,衣,2,45(含)-50歲,347961,918101125
202401,臺灣,衣,2,50(含)-55歲,233206,694699582
202401,臺灣,衣,2,55(含)-60歲,157857,540875627
202401,臺灣,衣,2,60(含)-65歲,95271,356576450
202401,臺灣,衣,2,65(含)-70歲,50977,204136198
202401,臺灣,衣,2,70(含)-75歲,22251,89962216
202401,臺灣,衣,2,75(含)-80歲,5349,23836594
202401,臺灣,衣,2,80(含)歲以上,2800,12415872
202401,臺灣,住,2,未滿20歲,21334,26525489
202401,臺灣,住,2,20(含)-25歲,161443,244633836
202401,臺灣,住,2,25(含)-30歲,348521,718333430
202401,臺灣,住,2,30(含)-35歲,446532,1044533732
202401,臺灣,住,2,35(含)-40歲,465384,1164727402
202401,臺灣,住,2,40(含)-45歲,479095,1349411622
202401,臺灣,住,2,45(含)-50歲,371348,1309098715
202401,臺灣,住,2,50(含)-55歲,274920,1147406029
202401,臺灣,住,2,55(含)-60歲,200775,948999772
202401,臺灣,住,2,60(含)-65歲,126073,615503537
202401,臺灣,住,2,65(含)-70歲,71289,362487639
202401,臺灣,住,2,70(含)-75歲,33616,171304551
202401,臺灣,住,2,75(含)-80歲,9256,48110886
202401,臺灣,住,2,80(含)歲以上,4535,23504658
202401,臺灣,行,2,未滿20歲,150735,60458405
202401,臺灣,行,2,20(含)-25歲,1079197,528732225
202401,臺灣,行,2,25(含)-30歲,1846291,1236430213
202401,臺灣,行,2,30(含)-35歲,1954829,1515668111
202401,臺灣,行,2,35(含)-40歲,1836973,1627721317
202401,臺灣,行,2,40(含)-45歲,1948988,1892019920
202401,臺灣,行,2,45(含)-50歲,1696047,1878486762
202401,臺灣,行,2,50(含)-55歲,1329389,1714435204
202401,臺灣,行,2,55(含)-60歲,949020,1258509008
202401,臺灣,行,2,60(含)-65歲,565978,832507715
202401,臺灣,行,2,65(含)-70歲,287279,415290327
202401,臺灣,行,2,70(含)-75歲,116770,163249766
202401,臺灣,行,2,75(含)-80歲,27423,36322048
202401,臺灣,行,2,80(含)歲以上,11403,17696068
202401,臺灣,文教康樂,2,未滿20歲,64250,77530598
202401,臺灣,文教康樂,2,20(含)-25歲,395981,683651063
202401,臺灣,文教康樂,2,25(含)-30歲,770018,1765187432
202401,臺灣,文教康樂,2,30(含)-35歲,884842,2225441517
202401,臺灣,文教康樂,2,35(含)-40歲,912136,2596498169
202401,臺灣,文教康樂,2,40(含)-45歲,1011483,3612837636
202401,臺灣,文教康樂,2,45(含)-50歲,817831,3636682498
202401,臺灣,文教康樂,2,50(含)-55歲,559449,2763954295
202401,臺灣,文教康樂,2,55(含)-60歲,366586,2000333840
202401,臺灣,文教康樂,2,60(含)-65歲,208868,1325366180
202401,臺灣,文教康樂,2,65(含)-70歲,109151,793002952
202401,臺灣,文教康樂,2,70(含)-75歲,48995,380354088
202401,臺灣,文教康樂,2,75(含)-80歲,12448,101115637
202401,臺灣,文教康樂,2,80(含)歲以上,6812,45089758
202401,臺灣,百貨,2,未滿20歲,195679,121736632
202401,臺灣,百貨,2,20(含)-25歲,1412612,1139185201
202401,臺灣,百貨,2,25(含)-30歲,2888106,3185192305
202401,臺灣,百貨,2,30(含)-35歲,3584243,4536944336
202401,臺灣,百貨,2,35(含)-40歲,4036270,5387531105
202401,臺灣,百貨,2,40(含)-45歲,4821316,6778780307
202401,臺灣,百貨,2,45(含)-50歲,4347679,6583491565
202401,臺灣,百貨,2,50(含)-55歲,3367395,5647480696
202401,臺灣,百貨,2,55(含)-60歲,2469932,4490556278
202401,臺灣,百貨,2,60(含)-65歲,1581020,2966671209
202401,臺灣,百貨,2,65(含)-70歲,947539,1723025253
202401,臺灣,百貨,2,70(含)-75歲,477945,860885462
202401,臺灣,百貨,2,75(含)-80歲,132260,244597957
202401,臺灣,百貨,2,80(含)歲以上,52936,106399815
202401,臺灣,其他,2,未滿20歲,57879,54138279
202401,臺灣,其他,2,20(含)-25歲,498292,724615987
202401,臺灣,其他,2,25(含)-30歲,1238099,2547027273
202401,臺灣,其他,2,30(含)-35歲,1674284,3964059788
202401,臺灣,其他,2,35(含)-40歲,1878063,4873200142
202401,臺灣,其他,2,40(含)-45歲,2266194,6480861613
202401,臺灣,其他,2,45(含)-50歲,2166014,6819724060
202401,臺灣,其他,2,50(含)-55歲,1792516,6534555013
202401,臺灣,其他,2,55(含)-60歲,1374580,5575717490
202401,臺灣,其他,2,60(含)-65歲,880978,4085390654
202401,臺灣,其他,2,65(含)-70歲,473280,2338000436
202401,臺灣,其他,2,70(含)-75歲,217129,1151204238
202401,臺灣,其他,2,75(含)-80歲,56128,246092928
202401,臺灣,其他,2,80(含)歲以上,28729,126836345
202402,臺灣,食,2,未滿20歲,399218,101504343
202402,臺灣,食,2,20(含)-25歲,2583436,850519674
202402,臺灣,食,2,25(含)-30歲,4683241,1900205112
202402,臺灣,食,2,30(含)-35歲,5121087,2301857542
202402,臺灣,食,2,35(含)-40歲,4926591,2391065462
202402,臺灣,食,2,40(含)-45歲,5002608,2697896010
202402,臺灣,食,2,45(含)-50歲,3917771,2428541513
202402,臺灣,食,2,50(含)-55歲,2528659,1919271633
202402,臺灣,食,2,55(含)-60歲,1535475,1436963667
202402,臺灣,食,2,60(含)-65歲,824114,945207133
202402,臺灣,食,2,65(含)-70歲,461855,578783693
202402,臺灣,食,2,70(含)-75歲,217678,308635289
202402,臺灣,食,2,75(含)-80歲,64304,100388666
202402,臺灣,食,2,80(含)歲以上,32462,51765532
202402,臺灣,衣,2,未滿20歲,25796,34362944
202402,臺灣,衣,2,20(含)-25歲,157726,256337709
202402,臺灣,衣,2,25(含)-30歲,297669,575143312
202402,臺灣,衣,2,30(含)-35歲,363961,731113189
202402,臺灣,衣,2,35(含)-40歲,361602,749834378
202402,臺灣,衣,2,40(含)-45歲,367258,827119081
202402,臺灣,衣,2,45(含)-50歲,289239,730324956
202402,臺灣,衣,2,50(含)-55歲,202019,586788986
202402,臺灣,衣,2,55(含)-60歲,137661,450238246
202402,臺灣,衣,2,60(含)-65歲,82343,292108837
202402,臺灣,衣,2,65(含)-70歲,43831,162912072
202402,臺灣,衣,2,70(含)-75歲,18723,70278433
202402,臺灣,衣,2,75(含)-80歲,4696,19865695
202402,臺灣,衣,2,80(含)歲以上,2256,11268366
202402,臺灣,住,2,未滿20歲,24530,33718238
202402,臺灣,住,2,20(含)-25歲,158964,256406813
202402,臺灣,住,2,25(含)-30歲,316305,671580149
202402,臺灣,住,2,30(含)-35歲,394191,928548701
202402,臺灣,住,2,35(含)-40歲,410901,1011265814
202402,臺灣,住,2,40(含)-45歲,430369,1197575020
202402,臺灣,住,2,45(含)-50歲,340137,1166419910
202402,臺灣,住,2,50(含)-55歲,252125,996128813
202402,臺灣,住,2,55(含)-60歲,184170,811584331
202402,臺灣,住,2,60(含)-65歲,115705,540911937
202402,臺灣,住,2,65(含)-70歲,62706,309103120
202402,臺灣,住,2,70(含)-75歲,29909,143445731
202402,臺灣,住,2,75(含)-80歲,8331,44397939
202402,臺灣,住,2,80(含)歲以上,4048,23771559
202402,臺灣,行,2,未滿20歲,143846,57727134
202402,臺灣,行,2,20(含)-25歲,969269,475121165
202402,臺灣,行,2,25(含)-30歲,1647688,1085631747
202402,臺灣,行,2,30(含)-35歲,1737787,1360926156
202402,臺灣,行,2,35(含)-40歲,1634445,1447030988
202402,臺灣,行,2,40(含)-45歲,1728426,1685370767
202402,臺灣,行,2,45(含)-50歲,1513473,1593043965
202402,臺灣,行,2,50(含)-55歲,1199511,1381724227
